X1,X2,Y
-3.141592653589793,-3.141592653589793,0.04967141530112346
-3.110018858076328,-3.141592653589793,0.027212684577135167
-3.0784450625628628,-3.141592653589793,0.14680617451654496
-3.046871267049397,-3.141592653589793,0.2752567357741014
-3.015297471535932,-3.141592653589793,0.14033227911569943
-2.983723676022467,-3.141592653589793,0.18096456016250817
-2.9521498805090016,-3.141592653589793,0.4027264479873726
-2.9205760849955364,-3.141592653589793,0.3617315228172896
-2.889002289482071,-3.141592653589793,0.2779394124879061
-2.8574284939686057,-3.141592653589793,0.41871780234071565
-2.8258546984551405,-3.141592653589793,0.3573316721551735
-2.7942809029416753,-3.141592653589793,0.395909719068321
-2.76270710742821,-3.141592653589793,0.5050470981981143
-2.7311333119147445,-3.141592653589793,0.3274117005862639
-2.6995595164012793,-3.141592653589793,0.3836197047719694
-2.667985720887814,-3.141592653589793,0.5367001540450238
-2.636411925374349,-3.141592653589793,0.5278721694522482
-2.604838129860884,-3.141592653589793,0.6961792335945521
-2.573264334347418,-3.141592653589793,0.6088886698894546
-2.5416905388339535,-3.141592653589793,0.5926998171319643
-2.510116743320488,-3.141592653589793,0.9140025764096427
-2.4785429478070227,-3.141592653589793,0.7776025831319795
-2.4469691522935575,-3.141592653589793,0.8388779102740318
-2.4153953567800923,-3.141592653589793,0.720765667422215
-2.383821561266627,-3.141592653589793,0.8390571129394211
-2.3522477657531615,-3.141592653589793,0.9339518880797196
-2.3206739702396963,-3.141592653589793,0.8362045885349696
-2.289100174726231,-3.141592653589793,1.0163697848179574
-2.257526379212766,-3.141592653589793,0.9452564615880602
-2.225952583699301,-3.141592653589793,1.0016691780282845
-2.194378788185835,-3.141592653589793,0.9951585519243876
-2.16280499267237,-3.141592653589793,1.2639957166273375
-2.131231197158905,-3.141592653589793,1.0997815214301951
-2.0996574016454397,-3.141592653589793,1.0166258651650006
-2.0680836061319745,-3.141592653589793,1.2247983337302173
-2.036509810618509,-3.141592653589793,1.0394674494322342
