X1,X2,Y
-3.141592653589793,-3.141592653589793,1.9594348786357652e-16
-3.110018858076328,-3.141592653589793,0.041039114694253635
-3.0784450625628628,-3.141592653589793,0.08203732070647571
-3.046871267049397,-3.141592653589793,0.12295375013329887
-3.015297471535932,-3.141592653589793,0.16374761658803302
-2.983723676022467,-3.141592653589793,0.20437825585742622
-2.9521498805090016,-3.141592653589793,0.24480516643663347
-2.9205760849955364,-3.141592653589793,0.2849880499019987
-2.889002289482071,-3.141592653589793,0.3248868510814013
-2.8574284939686057,-3.141592653589793,0.3644617979821192
-2.8258546984551405,-3.141592653589793,0.4036734414364197
-2.7942809029416753,-3.141592653589793,0.4424826944253467
-2.76270710742821,-3.141592653589793,0.4808508710415109
-2.7311333119147445,-3.141592653589793,0.5187397250520437
-2.6995595164012793,-3.141592653589793,0.5561114880232727
-2.667985720887814,-3.141592653589793,0.592928906969121
-2.636411925374349,-3.141592653589793,0.6291552814856907
-2.604838129860884,-3.141592653589793,0.6647545003350247
-2.573264334347418,-3.141592653589793,0.6996910774415757
-2.5416905388339535,-3.141592653589793,0.7339301872654934
-2.510116743320488,-3.141592653589793,0.7674376995174872
-2.4785429478070227,-3.141592653589793,0.800180213180633
-2.4469691522935575,-3.141592653589793,0.8321250898052395
-2.4153953567800923,-3.141592653589793,0.8632404860435607
-2.383821561266627,-3.141592653589793,0.8934953853919394
-2.3522477657531615,-3.141592653589793,0.922859629108733
-2.3206739702396963,-3.141592653589793,0.9513039462771999
-2.289100174726231,-3.141592653589793,0.9787999829833902
-2.257526379212766,-3.141592653589793,1.0053203305799407
-2.225952583699301,-3.141592653589793,1.030838553007612
-2.194378788185835,-3.141592653589793,1.0553292131473273
-2.16280499267237,-3.141592653589793,1.0787678981764437
-2.131231197158905,-3.141592653589793,1.1011312439039886
-2.0996574016454397,-3.141592653589793,1.1223969580605906
-2.0680836061319745,-3.141592653589793,1.1425438425198984
-2.036509810618509,-3.141592653589793,1.1615518144293364
-2.0049360151050437,-3.141592653589793,1.179401926229126
-1.9733622195915785,-3.141592653589793,1.196076384539627
-1.9417884240781134,-3.141592653589793,1.2115585678981653
-1.910214628564648,-3.141592653589793,1.2258330433276683
-1.8786408330511828,-3.141592653589793,1.238885581720591
-1.8470670375377176,-3.141592653589793,1.2507031720228017
-1.8154932420242522,-3.141592653589793,1.2612740342032822
-1.783919446510787,-3.141592653589793,1.2705876309967195
-1.7523456509973219,-3.141592653589793,1.2786346784072808
-1.7207718554838565,-3.141592653589793,1.2854071549631034
-1.6891980599703913,-3.141592653589793,1.2908983097122704
-1.657624264456926,-3.141592653589793,1.2951026689523086
-1.6260504689434607,-3.141592653589793,1.2980160416864925
-1.5944766734299956,-3.141592653589793,1.2996355238015214
-1.5629028779165302,-3.141592653589793,1.2999595009624032
-1.531329082403065,-3.141592653589793,1.2989876502216584
-1.4997552868895996,-3.141592653589793,1.2967209403412403
-1.4681814913761344,-3.141592653589793,1.2931616308268539
-1.4366076958626692,-3.141592653589793,1.2883132696756299
-1.4050339003492038,-3.141592653589793,1.2821806898394035
-1.3734601048357387,-3.141592653589793,1.2747700044071253
-1.3418863093222735,-3.141592653589793,1.266088600511199
-1.310312513808808,-3.141592653589793,1.2561451319638284
-1.278738718295343,-3.141592653589793,1.2449495106307082
-1.2471649227818777,-3.141592653589793,1.2325128965506624
-1.2155911272684123,-3.141592653589793,1.2188476868110727
-1.1840173317549472,-3.141592653589793,1.2039675031901935
-1.1524435362414818,-3.141592653589793,1.1878871785786675
-1.1208697407280166,-3.141592653589793,1.1706227421937772
-1.0892959452145514,-3.141592653589793,1.1521914036011713
-1.0577221497010862,-3.141592653589793,1.1326115355599975
-1.0261483541876206,-3.141592653589793,1.1119026557085352
-0.9945745586741555,-3.141592653589793,1.0900854071085906
-0.9630007631606903,-3.141592653589793,1.0671815376680411
-0.9314269676472251,-3.141592653589793,1.0432138784620513
-0.8998531721337599,-3.141592653589793,1.0182063209745575
-0.8682793766202943,-3.141592653589793,0.9921837932827188
-0.8367055811068291,-3.141592653589793,0.9651722352080678
-0.805131785593364,-3.141592653589793,0.9371985724591312
-0.7735579900798988,-3.141592653589793,0.9082906897912983
-0.7419841945664336,-3.141592653589793,0.8784774032106913
-0.7104103990529684,-3.141592653589793,0.8477884312497426
-0.6788366035395028,-3.141592653589793,0.8162543653431157
-0.6472628080260376,-3.141592653589793,0.7839066393334987
-0.6156890125125725,-3.141592653589793,0.7507774981376651
-0.5841152169991073,-3.141592653589793,0.7168999656040397
-0.5525414214856421,-3.141592653589793,0.6823078115938088
-0.5209676259721765,-3.141592653589793,0.6470355183183877
-0.4893938304587113,-3.141592653589793,0.6111182459668036
-0.45782003494524615,-3.141592653589793,0.5745917976572527
-0.42624623943178097,-3.141592653589793,0.5374925837477742
-0.3946724439183158,-3.141592653589793,0.4998575855416141
-0.3630986484048506,-3.141592653589793,0.461724318423457
-0.331524852891385,-3.141592653589793,0.4231307944632749
-0.2999510573779198,-3.141592653589793,0.3841154845250709
-0.26837726186445465,-3.141592653589793,0.34471727991828216
-0.23680346635098948,-3.141592653589793,0.3049754536300794
-0.2052296708375243,-3.141592653589793,0.26492962117719787
-0.17365587532405868,-3.141592653589793,0.22461970111632906
-0.1420820798105935,-3.141592653589793,0.18408587525243686
-0.11050828429712833,-3.141592653589793,0.1433685485846574
-0.07893448878366316,-3.141592653589793,0.10250830902971939
-0.047360693270197984,-3.141592653589793,0.06154588696302547
-0.015786897756732365,-3.141592653589793,0.020522114617727672
0.01578689775673281,-3.141592653589793,-0.02052211461772832
0.047360693270197984,-3.141592653589793,-0.06154588696302554
0.07893448878366316,-3.141592653589793,-0.10250830902971945
0.11050828429712833,-3.141592653589793,-0.14336854858465747
0.14208207981059395,-3.141592653589793,-0.1840858752524375
0.17365587532405913,-3.141592653589793,-0.2246197011163297
0.2052296708375243,-3.141592653589793,-0.2649296211771979
0.23680346635098948,-3.141592653589793,-0.30497545363007944
0.26837726186445465,-3.141592653589793,-0.3447172799182822
0.2999510573779198,-3.141592653589793,-0.38411548452507094
0.33152485289138545,-3.141592653589793,-0.42313079446327556
0.3630986484048506,-3.141592653589793,-0.46172431842345707
0.3946724439183158,-3.141592653589793,-0.4998575855416142
0.42624623943178097,-3.141592653589793,-0.5374925837477743
0.45782003494524615,-3.141592653589793,-0.5745917976572528
0.48939383045871176,-3.141592653589793,-0.6111182459668042
0.5209676259721769,-3.141592653589793,-0.6470355183183882
0.5525414214856421,-3.141592653589793,-0.6823078115938088
0.5841152169991073,-3.141592653589793,-0.7168999656040397
0.6156890125125725,-3.141592653589793,-0.7507774981376651
0.6472628080260376,-3.141592653589793,-0.7839066393334988
0.6788366035395033,-3.141592653589793,-0.8162543653431161
0.7104103990529684,-3.141592653589793,-0.8477884312497427
0.7419841945664336,-3.141592653589793,-0.8784774032106913
0.7735579900798988,-3.141592653589793,-0.9082906897912983
0.805131785593364,-3.141592653589793,-0.9371985724591312
0.8367055811068296,-3.141592653589793,-0.9651722352080682
0.8682793766202943,-3.141592653589793,-0.9921837932827189
0.8998531721337599,-3.141592653589793,-1.0182063209745575
0.9314269676472255,-3.141592653589793,-1.0432138784620517
0.9630007631606903,-3.141592653589793,-1.0671815376680414
0.9945745586741559,-3.141592653589793,-1.0900854071085908
1.0261483541876206,-3.141592653589793,-1.1119026557085352
1.0577221497010862,-3.141592653589793,-1.1326115355599975
1.0892959452145519,-3.141592653589793,-1.1521914036011716
1.1208697407280166,-3.141592653589793,-1.1706227421937772
1.1524435362414822,-3.141592653589793,-1.1878871785786678
1.184017331754947,-3.141592653589793,-1.2039675031901935
1.2155911272684126,-3.141592653589793,-1.2188476868110727
1.2471649227818782,-3.141592653589793,-1.2325128965506624
1.278738718295343,-3.141592653589793,-1.2449495106307082
1.3103125138088085,-3.141592653589793,-1.2561451319638284
1.3418863093222733,-3.141592653589793,-1.2660886005111989
1.3734601048357389,-3.141592653589793,-1.2747700044071253
1.4050339003492045,-3.141592653589793,-1.2821806898394037
1.4366076958626692,-3.141592653589793,-1.2883132696756299
1.4681814913761349,-3.141592653589793,-1.293161630826854
1.4997552868895996,-3.141592653589793,-1.2967209403412403
1.5313290824030652,-3.141592653589793,-1.2989876502216584
1.56290287791653,-3.141592653589793,-1.2999595009624032
1.5944766734299956,-3.141592653589793,-1.2996355238015214
1.6260504689434612,-3.141592653589793,-1.2980160416864925
1.657624264456926,-3.141592653589793,-1.2951026689523086
1.6891980599703915,-3.141592653589793,-1.2908983097122704
1.7207718554838562,-3.141592653589793,-1.2854071549631034
1.7523456509973219,-3.141592653589793,-1.2786346784072808
1.7839194465107875,-3.141592653589793,-1.2705876309967192
1.8154932420242522,-3.141592653589793,-1.2612740342032822
1.8470670375377178,-3.141592653589793,-1.2507031720228017
1.8786408330511826,-3.141592653589793,-1.238885581720591
1.9102146285646482,-3.141592653589793,-1.225833043327668
1.9417884240781138,-3.141592653589793,-1.211558567898165
1.9733622195915785,-3.141592653589793,-1.196076384539627
2.004936015105044,-3.141592653589793,-1.1794019262291255
2.036509810618509,-3.141592653589793,-1.1615518144293364
2.0680836061319745,-3.141592653589793,-1.1425438425198984
2.09965740164544,-3.141592653589793,-1.1223969580605901
2.131231197158905,-3.141592653589793,-1.1011312439039886
2.1628049926723705,-3.141592653589793,-1.0787678981764435
2.194378788185835,-3.141592653589793,-1.0553292131473273
2.225952583699301,-3.141592653589793,-1.030838553007612
2.2575263792127664,-3.141592653589793,-1.0053203305799405
2.289100174726231,-3.141592653589793,-0.9787999829833901
2.320673970239697,-3.141592653589793,-0.9513039462771995
2.3522477657531615,-3.141592653589793,-0.922859629108733
2.383821561266627,-3.141592653589793,-0.8934953853919394
2.415395356780092,-3.141592653589793,-0.863240486043561
2.4469691522935575,-3.141592653589793,-0.8321250898052394
2.478542947807023,-3.141592653589793,-0.8001802131806327
2.510116743320488,-3.141592653589793,-0.7674376995174872
2.5416905388339535,-3.141592653589793,-0.7339301872654933
2.573264334347418,-3.141592653589793,-0.6996910774415755
2.604838129860884,-3.141592653589793,-0.6647545003350247
2.6364119253743494,-3.141592653589793,-0.6291552814856899
2.667985720887814,-3.141592653589793,-0.5929289069691209
2.69955951640128,-3.141592653589793,-0.5561114880232723
2.7311333119147445,-3.141592653589793,-0.5187397250520437
2.76270710742821,-3.141592653589793,-0.48085087104151086
2.7942809029416757,-3.141592653589793,-0.44248269442534627
2.8258546984551405,-3.141592653589793,-0.40367344143641964
2.857428493968606,-3.141592653589793,-0.3644617979821185
2.889002289482071,-3.141592653589793,-0.32488685108140125
2.9205760849955364,-3.141592653589793,-0.28498804990199866
2.952149880509002,-3.141592653589793,-0.24480516643663272
2.983723676022467,-3.141592653589793,-0.20437825585742617
3.0152974715359324,-3.141592653589793,-0.1637476165880325
3.046871267049397,-3.141592653589793,-0.1229537501332988
3.0784450625628628,-3.141592653589793,-0.08203732070647564
3.1100188580763284,-3.141592653589793,-0.04103911469425312
3.141592653589793,-3.141592653589793,-1.2246467991473532e-16
-3.141592653589793,-3.110018858076328,0.009470564929443197
-3.110018858076328,-3.110018858076328,0.050484505050138975
-3.0784450625628628,-3.110018858076328,0.0914481211182813
-3.046871267049397,-3.110018858076328,0.13232057971051114
-3.015297471535932,-3.110018858076328,0.1730611382712234
-2.983723676022467,-3.110018858076328,0.2136291857256334
-2.9521498805090016,-3.110018858076328,0.25398428296177855
-2.9205760849955364,-3.110018858076328,0.29408620314110545
-2.889002289482071,-3.110018858076328,0.33389497179745775
-2.8574284939686057,-3.110018858076328,0.3733709066844896
-2.8258546984551405,-3.110018858076328,0.4124746573317976
-2.7942809029416753,-3.110018858076328,0.45116724427032195
