X1,X2,X3,Y
0.0,3.745401188473625,5.512633963665739,13.78318563065567
0.02004008016032064,9.50714306409916,7.814256258823829,30.20207570505249
0.04008016032064128,7.319939418114051,6.425635757279076,23.690170139056217
0.06012024048096192,5.986584841970366,4.134644516506396,8.453396969357001
0.08016032064128256,1.5601864044243652,3.6523779929774634,10.277844892310881
0.1002004008016032,1.5599452033620265,5.737878757259758,19.962379655458275
0.12024048096192384,0.5808361216819946,3.019650189469037,7.00008333360759
0.1402805611222445,8.661761457749352,7.747188148781531,33.312508383450755
0.16032064128256512,6.011150117432088,6.769160181081931,23.405521970413
0.18036072144288576,7.080725777960454,4.296236521842943,12.44394701250713
0.2004008016032064,0.20584494295802447,2.430298206363684,3.895975709921142
0.22044088176352705,9.699098521619943,7.0308085612481195,25.059117573416945
0.24048096192384769,8.324426408004218,4.828190232121073,16.014586990765995
0.2605210420841683,2.1233911067827616,6.856724467960193,26.339362068346563
0.280561122244489,1.8182496720710062,2.6083585118084494,7.208883007270866
0.3006012024048096,1.8340450985343382,4.1009374655693405,11.87542094652524
0.32064128256513025,3.0424224295953772,5.007865549577275,13.784694782270362
0.3406813627254509,5.247564316322379,5.070470890647113,12.13121272410164
0.3607214428857715,4.319450186421157,4.324901792781135,7.865452353330188
0.3807615230460922,2.9122914019804194,5.934274898521248,19.407108519038882
0.4008016032064128,6.118528947223795,3.3985693559261083,6.1407667874812315
0.42084168336673344,1.3949386065204183,4.7864307724680595,15.799614934829721
0.4408817635270541,2.9214464853521815,5.180443447567848,15.664523315780663
0.4609218436873747,3.663618432936917,5.771658251088123,17.67017167970011
0.48096192384769537,4.56069984217036,6.067422317133335,16.907346671033363
0.501002004008016,7.851759613930136,3.3130368622431963,10.779802581553017
0.5210420841683366,1.9967378215835974,2.6988287438965664,7.852680029560202
0.5410821643286573,5.142344384136116,6.916515232847764,23.897758681439377
0.561122244488978,5.924145688620425,5.498471017969387,16.13431370910381
0.5811623246492986,0.46450412719997725,3.8772701951651696,10.243371758443775
0.6012024048096192,6.075448519014383,7.326727963283784,28.823859036290834
0.6212424849699398,1.7052412368729153,5.173511951439288,18.00914064319699
0.6412825651302605,0.6505159298527952,6.768945776095739,25.91060228580206
0.6613226452905812,9.488855372533333,5.101277722115164,16.121665252725492
0.6813627254509018,9.656320330745594,8.09112188732298,35.91806802834769
0.7014028056112224,8.08397348116461,7.633011263664807,34.64301970207776
0.721442885771543,3.0461376917337066,4.62655377728139,13.157085053247306
0.7414829659318637,0.9767211400638387,6.457356426431533,24.684897691379287
0.7615230460921844,6.842330265121569,5.968063924377722,23.084025260378684
0.781563126252505,4.4015249373960135,7.052947336298523,23.849377849566395
0.8016032064128256,1.2203823484477883,3.5526148091298433,10.745452241553606
0.8216432865731462,4.951769101112702,6.029077189997659,18.312899338264987
0.8416833667334669,0.34388521115218396,6.587636730274381,25.26288243249567
0.8617234468937875,9.093204020787821,2.3618907703653287,7.8071788232753345
0.8817635270541082,2.587799816000169,3.2251122310013374,8.948900835898993
0.9018036072144289,6.62522284353982,1.941151733359849,7.426837619213693
0.9218436873747494,3.1171107608941098,4.595889748333163,12.616266718827486
0.9418837675350701,5.200680211778108,6.076313383693943,18.06528032425941
0.9619238476953907,5.4671027934327965,7.253535578144042,27.84302217646531
0.9819639278557114,1.8485445552552704,5.1111421706296625,18.20437498261704
1.002004008016032,9.695846277645586,7.442923318356938,31.303245727342013
1.0220440881763526,7.7513282336111455,2.929847812677663,12.051137556391964
1.0420841683366733,9.394989415641891,2.444926340967268,8.221364438881608
1.062124248496994,8.948273504276488,4.916678451655072,18.156353655380844
1.0821643286573146,5.978999788110851,5.576098173408961,18.11314140863903
1.1022044088176353,9.218742350231167,4.95095787785886,18.558653903899934
1.122244488977956,0.884925020519195,1.898836849940185,6.991913430221517
1.1422845691382766,1.959828624191452,4.8663199407308175,17.52295029599768
1.1623246492985972,0.45227288910538066,3.04329574924272,9.347531759176707
1.1823647294589177,3.2533033076326436,6.004508823245057,20.67629214231824
1.2024048096192383,3.8867728968948203,5.549897369145272,16.410456882990665
1.222444889779559,2.713490317738959,3.590180320508967,10.784196246657068
1.2424849699398797,8.287375091519294,4.22919962399496,17.21696101515093
1.2625250501002003,3.567533266935893,3.4111797171665725,8.57649078801681
1.282565130260521,2.8093450968738076,4.905981354090242,16.53829464889216
1.3026052104208417,5.426960831582485,6.432713480751858,23.325774097194792
1.3226452905811623,1.4092422497476265,3.5214109304966845,11.73980212291407
1.342685370741483,8.021969807540398,5.756069773276766,26.16248652542603
1.3627254509018036,0.7455064367977082,4.204613572441339,13.863571135138733
1.3827655310621243,9.868869366005173,3.810690751606484,13.389847910843946
1.4028056112224447,7.722447692966574,4.839454460068163,20.91114714630644
1.4228456913827654,1.987156815341724,3.447136516370939,12.607369142856026
1.442885771543086,0.05522117123602399,4.169526041979227,12.052611574691825
1.4629258517034067,8.154614284548341,3.203183161116727,14.724223990280814
1.4829659318637274,7.068573438476172,7.947087699374584,40.13142983543098
1.503006012024048,7.2900716804098735,5.052895327957593,22.25908553580157
1.5230460921843687,7.712703466859457,3.9504117380111214,17.441380565673366
1.5430861723446894,0.7404465173409036,5.320969866101333,19.96365896638984
1.56312625250501,3.5846572854427263,4.831507925463756,15.147970073643304
1.5831663326653307,1.1586905952512971,4.668545600700165,18.083208545768127
1.6032064128256511,8.631034258755935,5.9212500500651375,26.688966420661366
1.6232464929859718,6.232981268275579,6.136261565070958,25.85856683887134
1.6432865731462925,3.308980248526492,4.204248278584209,13.235805724758892
1.6633266533066131,0.6355835028602363,4.13627263903298,13.263737846929999
1.6833667334669338,3.109823217156622,4.587422454272534,15.618792224297232
1.7034068136272544,3.2518332202674705,1.547118252896623,5.594781470871293
1.723446893787575,7.29606178338064,2.7272134067021714,13.903449221629895
1.7434869739478958,6.3755747135521315,7.050311401166788,31.625600902820494
1.7635270541082164,8.872127425763265,7.467451570251925,37.45408500053244
1.783567134268537,4.722149251619493,4.626445940665432,12.851188879711417
1.8036072144288577,1.195942459383017,5.864835444583649,24.01799520857918
1.8236472945891782,7.13244787222995,5.466875231815304,23.533218624587196
1.8436873747494988,7.607850486168974,9.618321212682856,56.26901119202895
1.8637274549098195,5.612771975694963,6.679362367151866,27.688876486065478
1.8837675350701402,7.70967179954561,4.80812361277885,23.045246501654873
1.9038076152304608,4.937955963643907,3.5666893390993613,10.277253523893807
1.9238476953907815,5.227328293819941,2.5903305196136412,7.125120634142437
1.9438877755511021,4.275410183585496,5.305195453800835,17.711641406535595
1.9639278557114228,0.2541912674409519,3.865473882073545,12.301150837863458
1.9839679358717435,1.0789142699330445,2.866619435603489,10.784003071904245
2.004008016032064,0.3142918568673425,4.03014067363621,13.997114408785716
2.024048096192385,6.364104112637804,3.3776779945784074,14.297999080018691
2.0440881763527052,3.143559810763267,7.530712452608848,34.25532185226692
2.064128256513026,5.085706911647028,6.322459635424176,24.48434555303629
2.0841683366733466,9.07566473926093,4.988041038025074,23.413562672652766
2.1042084168336674,2.4929222914887497,7.2199162083350386,32.6372149513026
2.124248496993988,4.103829230356297,5.116052461471427,17.36575389995072
2.1442885771543083,7.555511385430487,3.7080736980076043,18.550211663555753
2.164328657314629,2.2879816549162246,7.284686115904486,34.107732592674765
2.1843687374749496,0.7697990982879299,5.8083650655269885,23.689170206346535
2.2044088176352705,2.8975145291376805,3.4441307685103153,13.879856875077682
2.224448897795591,1.6122128725400442,4.714491982874588,19.955849471100656
2.244488977955912,9.29697652342573,3.686572619922864,17.641247162906815
2.2645290581162323,8.08120379564417,2.925800403553496,17.508427520477785
2.284569138276553,6.334037565104235,6.3892663212974625,30.173833111177895
2.3046092184368736,8.714605901877178,7.864124960705196,43.97478703890644
2.3246492985971945,8.036720768991145,2.9021486392712883,17.445163183190594
2.344689378757515,1.8657005888603584,5.844453855035856,25.62756722518315
2.3647294589178354,8.925589984899778,4.024036146317259,20.9431239879406
2.3847695390781563,5.393422419156507,4.269311924352956,15.607647319892038
2.4048096192384767,8.074401551640625,4.111409113641696,22.4616950291093
2.4248496993987976,8.960912999234932,3.704013845480276,19.88802871400612
2.444889779559118,3.1800347497186388,5.072782441917241,20.498269220037535
2.464929859719439,1.1005192452767676,3.7535748253834433,15.195043225856557
2.4849699398797593,2.279351625419417,5.405685238669758,24.216497812027455
2.50501002004008,4.271077886262563,4.924642835826295,17.732023925997133
2.5250501002004007,8.18014765922493,4.641577929700386,25.898271555945012
2.5450901803607215,8.607305832563434,3.6386545069376033,20.12565741152214
2.565130260521042,0.06952130531190703,4.134843004147501,14.808601069232006
2.5851703406813624,5.107473025775658,6.133086838738635,25.26888683422229
2.6052104208416833,4.17411003148779,5.751375781436571,22.11042722014799
2.6252505010020037,2.2210781047073027,3.533667132802173,15.388965426199965
2.6452905811623246,1.198653673336828,5.148998458143839,22.13238741936743
2.665330661322645,3.3761517140362796,6.127080685057684,26.31562893210519
2.685370741482966,9.429097039125192,2.4958920783179424,16.33012705774746
2.7054108216432864,3.2320293202075523,5.815040288569903,24.383568230010294
2.7254509018036073,5.187906217433661,4.00606436158123,15.037647294814992
2.7454909819639277,7.030189588951778,5.855898002889739,31.536615801740247
2.7655310621242486,3.63629602379294,3.855111265186225,15.418350207936284
2.785571142284569,9.717820827209607,2.2926768490032217,15.671791950287085
2.8056112224448895,9.624472949421111,2.558686343175256,16.409309710063297
2.8256513026052104,2.5178229582536416,5.072127419992073,22.461200763406787
2.845691382765531,4.972485058923855,5.389583752582222,21.8678998086276
2.8657314629258517,3.0087830981676964,3.6435250623433872,14.841671826305276
2.885771543086172,2.848404943774676,5.957888688166061,26.72404351819611
2.905811623246493,0.36886947354532795,2.5077199065965603,9.524903876748194
2.9258517034068134,6.095643339798968,4.900880302029025,22.851779784968933
2.9458917835671343,5.026790232288615,3.1834757003563148,12.872209185783536
2.9659318637274548,0.5147875124998935,4.022245838296762,15.71459842884488
2.9859719438877756,2.7864646423661146,5.071098006974621,23.15617751599943
3.006012024048096,9.082658859666537,3.7093799520740713,21.476117956726416
3.0260521042084165,2.395618906669724,4.423166683655262,19.312960649542248
3.0460921843687374,1.448948720912231,6.509439213821661,31.692656410890837
3.066132264529058,4.89452760277563,4.134662195715277,16.75533441789015
3.0861723446893787,9.856504541106007,6.2535381680977125,34.43802111602373
3.106212424849699,2.4205527151150044,3.305439718013573,15.682072299526455
3.12625250501002,6.721355474058786,5.794706266872924,31.157801727794624
3.1462925851703405,7.616196153287175,7.1623529309868506,42.02740110402264
3.1663326653306614,2.3763754399239967,1.292533249809066,11.417072364770885
3.186372745490982,7.282163486118596,3.804657116794285,23.536144886018228
3.2064128256513023,3.677831327192532,5.86560819077081,25.94674175554307
3.226452905811623,6.3230583059357945,4.695431920935511,22.928152451266453
3.2464929859719436,6.335297107608947,5.556718810056963,28.996332053454502
3.2665330661322645,5.357746840747585,4.094022219926269,18.457344230478984
3.286573146292585,0.902897700544083,5.12988468120935,22.663829737973266
3.306613226452906,8.35302495589238,4.766484146911881,29.091003069406092
3.3266533066132262,3.2078006497173583,6.751673092489711,32.695759762944135
3.346693386773547,1.8651851039985423,5.381631264951819,26.048300999430804
3.3667334669338675,0.40775141554763916,5.506403993112803,23.220032220870028
3.3867735470941884,5.908929431882418,4.382184550816299,20.94642785428213
3.406813627254509,6.775643618422825,4.26859066389126,24.254670388867282
3.4268537074148293,0.16587828927856152,4.351162718270569,17.572268498651283
3.44689378757515,5.12093058299281,5.591678213567445,25.341307884149323
3.4669338677354706,2.2649577519793795,4.368523278769605,20.952067338142992
3.4869739478957915,6.451727904094499,5.434662285344619,29.37991379200214
3.507014028056112,1.7436642900499144,8.113101197968158,43.29076532414466
3.527054108216433,6.90937738102466,6.306687055147538,36.584756990226815
3.5470941883767533,3.867353463005374,4.510964701748239,18.52297870719763
3.567134268537074,9.367299887367345,6.8018208832459175,40.2820959497221
3.5871743486973946,1.3752094414599325,4.387886940467673,20.664025806587716
3.6072144288577155,3.410663510502585,1.9428131972332192,11.34774054579739
3.627254509018036,1.1347352124058907,3.487870533623894,17.8716019676825
3.6472945891783564,9.246936182785628,2.1938121184612163,20.115751890049328
3.6673346693386772,8.77339353380981,4.4727297739380365,28.98193201305204
3.6873747494989977,2.579416277151556,5.027627568784328,24.442277682946294
3.7074148296593186,6.59984046034179,7.514655968412924,44.163050432848
3.727454909819639,8.172222002012159,5.490391060646244,34.553356881073874
3.74749498997996,5.5520081159946235,4.6713492067867035,22.00284319702884
3.7675350701402803,5.296505783560065,6.2441083717752335,31.011481231664806
3.787575150300601,2.418522909004517,1.683297036488172,13.478185886064654
3.8076152304609217,0.9310276780589921,5.353421837162849,24.63670243999907
3.8276553106212425,8.972157579533267,6.15629779083045,38.005922925900144
3.847695390781563,9.004180571633304,2.782120631330238,23.934389054530975
3.8677354709418834,6.33101457273268,6.715631064810394,38.19987209614462
3.8877755511022043,3.390297910487007,5.5077446112416215,25.984617805851858
3.9078156312625247,3.492095746126609,4.377068129148798,20.284193950416913
3.9278557114228456,7.259556788702394,5.949172799159427,36.43098209615221
3.947895791583166,8.971102599525771,8.406039286706594,56.2048234510149
3.967935871743487,8.870864242651173,5.272799382587743,34.16581154075596
3.9879759519038074,7.798755458576238,5.372330879450504,34.94774330059363
4.008016032064128,6.420316461542877,4.310958650689634,25.953280730145096
4.028056112224449,0.8413996499504883,3.7252334458028122,18.367680231443234
4.04809619238477,1.6162871409461377,6.245503724816368,32.42959186054035
4.06813627254509,8.985541885270793,3.7158742611366993,27.18402558107475
4.0881763527054105,6.0642905965958995,5.107349355829089,27.969175098198907
4.108216432865731,0.09197051616629648,4.283513829852325,17.760940291679756
4.128256513026052,1.014715428660321,5.7184697386195875,28.775468662386785
4.148296593186372,6.635017691080558,5.500493157930422,32.74134057138719
4.168336673346693,0.05061583846218687,6.556309916386849,30.410671087608062
